Order_ID,Order_Date,Ship_Date,Ship_Days,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Shipping_Cost,Total_Sales,Cost_Per_Unit,Profit,Sales_Channel,Payment_Method,Customer_Rating,Returned
ORD-00124,2024-04-16,2024-04-23,7,CUST-1947,Small Business,Northeast,Pennsylvania,Clothing,Women's Apparel,North Face Fleece,103.88,2,0,0.0,15.47,207.76,77.71,52.34,Mobile App,Credit Card,4,0
ORD-00125,2023-03-11,2023-03-12,1,CUST-2174,Consumer,West,California,Clothing,Activewear,Puma Track Pants,50.82,1,10,5.08,14.75,45.74,34.22,11.52,In-Store,Credit Card,5,0
ORD-00126,2023-01-18,2023-01-19,1,CUST-2228,Consumer,Midwest,Indiana,Clothing,Men's Apparel,Levi's 501 Jeans,60.71,2,0,0.0,20.89,121.42,36.46,48.5,Online,Gift Card,3,0
ORD-00127,2024-12-01,2024-12-08,7,CUST-3163,Corporate,Northeast,New York,Electronics,Headphones,AirPods Pro 2,253.41,1,5,12.67,0.0,240.74,175.0,65.74,Online,Gift Card,5,1
ORD-00128,2023-02-13,2023-02-20,7,CUST-2631,Small Business,Northeast,Massachusetts,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,342.3,4,10,136.92,8.58,1232.28,225.44,330.52,Online,Gift Card,1,1
ORD-00129,2023-03-20,2023-03-21,1,CUST-3478,Small Business,Southeast,Tennessee,Clothing,Activewear,Puma Track Pants,49.41,2,5,4.94,18.78,93.88,34.49,24.9,In-Store,Credit Card,2,0
ORD-00130,2024-09-20,2024-09-26,6,CUST-2097,Consumer,Southwest,Nevada,Home & Kitchen,Furniture,West Elm Desk,349.66,1,25,87.42,13.63,262.24,217.2,45.04,In-Store,Gift Card,2,0
ORD-00131,2023-06-07,2023-06-09,2,CUST-2449,Corporate,Southeast,Georgia,Sports & Outdoors,Cycling,Bell Helmet,49.03,1,0,0.0,7.64,49.03,30.5,18.53,Online,Gift Card,4,0
ORD-00132,2024-07-21,2024-07-26,5,CUST-1259,Corporate,Northeast,Massachusetts,Home & Kitchen,Decor,Pottery Barn Throw Pillow,47.91,1,5,2.4,24.55,45.51,34.99,10.52,In-Store,Debit Card,1,0
ORD-00133,2023-06-21,2023-06-23,2,CUST-2349,Small Business,Southeast,Virginia,Home & Kitchen,Decor,Pottery Barn Throw Pillow,51.09,1,20,10.22,14.15,40.87,33.17,7.7,Online,PayPal,5,0
ORD-00134,2024-03-26,2024-04-01,6,CUST-2148,Consumer,Southeast,Tennessee,Clothing,Footwear,Adidas Ultraboost,179.61,2,10,35.92,11.37,323.3,105.17,112.96,In-Store,Gift Card,4,0
ORD-00135,2024-02-07,2024-02-14,7,CUST-2240,Corporate,Southeast,Tennessee,Clothing,Activewear,Reebok Sports Bra,33.33,1,15,5.0,9.18,28.33,23.18,5.15,Online,Apple Pay,3,0
ORD-00136,2023-09-05,2023-09-09,4,CUST-3432,Corporate,Northeast,New Jersey,Sports & Outdoors,Running,Brooks Ghost 15,141.14,1,10,14.11,22.38,127.03,92.71,34.32,In-Store,PayPal,4,0
ORD-00137,2024-10-15,2024-10-22,7,CUST-3285,Consumer,Southwest,Texas,Clothing,Footwear,Nike Air Max 90,136.28,2,0,0.0,20.04,272.56,93.42,85.72,Online,PayPal,2,1
ORD-00138,2024-08-17,2024-08-20,3,CUST-2426,Small Business,West,Washington,Sports & Outdoors,Cycling,Bell Helmet,50.94,1,10,5.09,14.65,45.85,29.55,16.3,Online,Credit Card,5,0
ORD-00139,2023-11-16,2023-11-22,6,CUST-1999,Small Business,West,Arizona,Sports & Outdoors,Cycling,Bell Helmet,49.75,1,10,4.97,0.0,44.78,28.03,16.75,Online,Credit Card,3,0
ORD-00140,2024-06-12,2024-06-13,1,CUST-1879,Small Business,Northeast,New Jersey,Home & Kitchen,Storage,ClosetMaid Organizer,69.33,5,0,0.0,13.63,346.65,40.69,143.2,In-Store,Apple Pay,4,0
ORD-00141,2023-07-30,2023-08-05,6,CUST-2875,Consumer,Northeast,New York,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,378.38,1,0,0.0,15.54,378.38,227.96,150.42,Online,Apple Pay,3,0
ORD-00142,2024-09-24,2024-09-28,4,CUST-3201,Consumer,Northeast,Pennsylvania,Office Supplies,Organizers,Bankers Box Set,24.34,2,0,0.0,7.82,48.68,13.96,20.76,Online,Apple Pay,4,0
ORD-00143,2024-12-11,2024-12-15,4,CUST-3014,Corporate,Southwest,New Mexico,Office Supplies,Paper Products,Post-it Notes Bulk,20.67,1,0,0.0,24.03,20.67,13.93,6.74,Online,Gift Card,4,0
ORD-00144,2024-03-01,2024-03-08,7,CUST-1467,Corporate,West,Colorado,Sports & Outdoors,Camping Gear,Coleman Tent 4P,126.36,2,15,37.91,10.76,214.81,70.32,74.17,In-Store,Apple Pay,3,0
ORD-00145,2023-10-02,2023-10-09,7,CUST-1480,Consumer,West,Oregon,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,377.15,1,0,0.0,9.94,377.15,262.95,114.2,Mobile App,PayPal,4,0
ORD-00146,2023-08-31,2023-09-05,5,CUST-3345,Corporate,Northeast,Massachusetts,Home & Kitchen,Storage,Sterilite Cart,41.13,1,10,4.11,16.39,37.02,29.31,7.71,Online,PayPal,5,0
ORD-00147,2023-10-01,2023-10-07,6,CUST-2100,Consumer,Southwest,Utah,Electronics,Smartphones,iPhone SE,445.77,4,25,445.77,9.98,1337.31,256.49,311.35,Online,Apple Pay,3,0
ORD-00148,2024-10-04,2024-10-05,1,CUST-2467,Small Business,Southeast,Virginia,Electronics,Laptops,HP Pavilion x360,657.48,2,0,0.0,11.54,1314.96,410.15,494.66,Mobile App,Credit Card,4,0
ORD-00149,2023-03-06,2023-03-13,7,CUST-2882,Consumer,West,Colorado,Clothing,Accessories,Ray-Ban Aviators,156.53,1,0,0.0,0.0,156.53,103.23,53.3,In-Store,Credit Card,1,1
ORD-00150,2023-01-17,2023-01-24,7,CUST-1677,Consumer,Northeast,New Jersey,Sports & Outdoors,Running,Brooks Ghost 15,146.93,5,5,36.73,11.03,697.92,107.54,160.22,Mobile App,PayPal,2,0
ORD-00151,2023-02-23,2023-02-27,4,CUST-1541,Corporate,Southeast,North Carolina,Clothing,Accessories,Coach Wallet,77.7,1,0,0.0,15.38,77.7,43.95,33.75,Online,Credit Card,5,0
ORD-00152,2024-05-04,2024-05-10,6,CUST-2438,Corporate,Northeast,Connecticut,Electronics,Laptops,Dell Inspiron 15,530.03,1,20,106.01,7.65,424.02,373.51,50.51,Online,Credit Card,3,0
ORD-00153,2023-08-07,2023-08-13,6,CUST-1345,Small Business,Midwest,Ohio,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,51.97,1,0,0.0,0.0,51.97,30.04,21.93,Online,PayPal,4,0
ORD-00154,2023-09-12,2023-09-16,4,CUST-3046,Consumer,Midwest,Wisconsin,Office Supplies,Printers,Epson EcoTank,207.51,1,15,31.13,8.76,176.38,122.66,53.72,Online,Debit Card,4,0
ORD-00155,2024-10-15,2024-10-22,7,CUST-2630,Corporate,Midwest,Wisconsin,Electronics,Tablets,Samsung Galaxy Tab S6,332.25,1,15,49.84,20.24,282.41,207.02,75.39,Online,Credit Card,2,0
ORD-00156,2024-06-02,2024-06-03,1,CUST-1270,Consumer,Southeast,Tennessee,Sports & Outdoors,Running,Nathan Hydration Vest,70.25,1,10,7.03,0.0,63.22,40.78,22.44,In-Store,Debit Card,5,0
ORD-00157,2023-11-14,2023-11-16,2,CUST-3142,Corporate,West,Washington,Electronics,Smartphones,Samsung Galaxy A54,353.92,4,0,0.0,18.15,1415.68,198.55,621.48,Online,Credit Card,3,1
ORD-00158,2024-06-13,2024-06-17,4,CUST-3092,Consumer,West,Oregon,Clothing,Footwear,Nike Air Max 90,133.02,2,20,53.21,11.69,212.83,76.3,60.23,Online,Gift Card,4,0
ORD-00159,2024-01-04,2024-01-05,1,CUST-1614,Consumer,Northeast,Massachusetts,Clothing,Footwear,Nike Air Max 90,130.95,1,0,0.0,15.17,130.95,90.95,40.0,Mobile App,Credit Card,4,0
ORD-00160,2023-07-03,2023-07-06,3,CUST-1188,Corporate,Southwest,Texas,Office Supplies,Stationery,Pilot G2 Pen Pack,13.28,1,5,0.66,0.0,12.62,8.02,4.6,Online,Credit Card,3,0
ORD-00161,2024-02-15,2024-02-17,2,CUST-3238,Corporate,Northeast,Connecticut,Home & Kitchen,Cookware,Cuisinart Knife Set,78.94,1,5,3.95,19.78,74.99,48.02,26.97,In-Store,Apple Pay,5,0
ORD-00162,2023-09-09,2023-09-15,6,CUST-3015,Corporate,Northeast,Connecticut,Electronics,Smartphones,Google Pixel 7a,415.08,1,15,62.26,0.0,352.82,307.24,45.58,Online,PayPal,1,0
ORD-00163,2023-03-03,2023-03-04,1,CUST-2781,Consumer,Southwest,New Mexico,Home & Kitchen,Furniture,IKEA Kallax Shelf,90.17,4,20,72.14,24.48,288.54,62.23,39.62,In-Store,Apple Pay,3,0
ORD-00164,2024-11-09,2024-11-16,7,CUST-1494,Consumer,Northeast,Pennsylvania,Home & Kitchen,Decor,Wall Art Canvas,59.71,3,0,0.0,7.71,179.13,35.63,72.24,In-Store,Debit Card,3,0
ORD-00165,2024-07-02,2024-07-03,1,CUST-3103,Small Business,Southeast,Georgia,Sports & Outdoors,Cycling,Bell Helmet,48.28,1,0,0.0,18.93,48.28,33.18,15.1,Online,Debit Card,2,0
ORD-00166,2023-02-20,2023-02-27,7,CUST-2524,Consumer,Midwest,Michigan,Clothing,Men's Apparel,Nike Dri-FIT Tee,35.17,3,10,10.55,0.0,94.96,20.01,34.93,Online,Debit Card,1,1
ORD-00167,2024-12-03,2024-12-10,7,CUST-3350,Consumer,Midwest,Wisconsin,Office Supplies,Printers,HP LaserJet Pro,312.06,1,0,0.0,0.0,312.06,199.31,112.75,Mobile App,Credit Card,5,0
ORD-00168,2024-03-19,2024-03-20,1,CUST-2962,Corporate,West,Colorado,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,58.28,2,0,0.0,22.66,116.56,34.24,48.08,In-Store,PayPal,4,0
ORD-00169,2023-03-04,2023-03-08,4,CUST-3316,Consumer,Northeast,Connecticut,Clothing,Accessories,Ray-Ban Aviators,155.98,2,15,46.79,5.38,265.17,116.8,31.57,Mobile App,Gift Card,5,0
ORD-00170,2024-05-29,2024-06-01,3,CUST-2091,Small Business,Southeast,North Carolina,Clothing,Men's Apparel,Nike Dri-FIT Tee,36.08,2,0,0.0,14.42,72.16,21.87,28.42,Mobile App,Debit Card,2,1
ORD-00171,2024-06-30,2024-07-06,6,CUST-3306,Corporate,West,California,Clothing,Activewear,Puma Track Pants,51.72,1,15,7.76,21.11,43.96,30.27,13.69,Online,PayPal,5,0
ORD-00172,2023-07-12,2023-07-17,5,CUST-2325,Consumer,West,Colorado,Office Supplies,Printers,HP LaserJet Pro,291.97,1,0,0.0,5.0,291.97,173.36,118.61,Online,Debit Card,5,0
ORD-00173,2023-03-02,2023-03-05,3,CUST-2299,Small Business,Northeast,Massachusetts,Clothing,Men's Apparel,Columbia Jacket,88.85,3,25,66.64,7.01,199.91,65.61,3.08,Online,Apple Pay,5,1
ORD-00174,2023-06-28,2023-06-29,1,CUST-3324,Small Business,West,Arizona,Office Supplies,Printers,HP LaserJet Pro,296.34,2,15,88.9,8.54,503.78,206.49,90.8,Mobile App,Apple Pay,5,0
ORD-00175,2023-02-03,2023-02-05,2,CUST-2022,Small Business,Northeast,Pennsylvania,Office Supplies,Paper Products,Moleskine Notebook,14.45,2,20,5.78,24.64,23.12,10.1,2.92,In-Store,PayPal,4,0
ORD-00176,2024-12-10,2024-12-14,4,CUST-1666,Consumer,Northeast,New York,Electronics,Laptops,HP Pavilion x360,608.97,1,5,30.45,12.01,578.52,385.36,193.16,Online,Gift Card,4,0
ORD-00177,2024-04-07,2024-04-08,1,CUST-1675,Small Business,Northeast,New York,Home & Kitchen,Furniture,Wayfair Sofa,492.08,1,0,0.0,6.49,492.08,358.03,134.05,Online,Apple Pay,4,0
ORD-00178,2024-09-13,2024-09-16,3,CUST-1629,Consumer,Southwest,New Mexico,Electronics,Laptops,HP Pavilion x360,642.41,1,0,0.0,10.3,642.41,446.09,196.32,Online,Apple Pay,4,0
ORD-00179,2023-02-25,2023-03-01,4,CUST-2085,Consumer,Southeast,Virginia,Electronics,Tablets,Amazon Fire HD 10,143.95,2,5,14.39,24.53,273.51,85.13,103.25,Mobile App,Apple Pay,4,0
ORD-00180,2023-04-04,2023-04-05,1,CUST-3415,Corporate,Midwest,Indiana,Clothing,Footwear,Adidas Ultraboost,175.73,1,5,8.79,10.36,166.94,113.0,53.94,Online,Credit Card,2,0
ORD-00181,2023-08-21,2023-08-28,7,CUST-1603,Consumer,Midwest,Indiana,Office Supplies,Stationery,Staedtler Pencil Set,10.06,2,20,4.02,12.89,16.1,6.01,4.08,In-Store,Gift Card,4,0
ORD-00182,2023-05-04,2023-05-10,6,CUST-1274,Corporate,Southwest,Nevada,Clothing,Women's Apparel,Adidas Yoga Pants,54.57,3,0,0.0,24.94,163.71,40.8,41.31,Online,PayPal,5,0
ORD-00183,2023-03-31,2023-04-01,1,CUST-1410,Consumer,Southeast,Virginia,Office Supplies,Printers,Brother Inkjet,142.68,2,20,57.07,20.62,228.29,98.46,31.37,Online,Gift Card,5,1
ORD-00184,2023-04-19,2023-04-23,4,CUST-2357,Corporate,Midwest,Illinois,Home & Kitchen,Storage,ClosetMaid Organizer,71.07,3,0,0.0,8.43,213.21,47.22,71.55,Online,Apple Pay,1,1
ORD-00185,2024-12-08,2024-12-15,7,CUST-2707,Consumer,West,Oregon,Home & Kitchen,Furniture,Wayfair Sofa,489.01,3,0,0.0,6.95,1467.03,317.04,515.91,Online,Apple Pay,4,0
ORD-00186,2024-09-11,2024-09-14,3,CUST-1789,Consumer,Midwest,Ohio,Sports & Outdoors,Camping Gear,Yeti Cooler,259.17,2,15,77.75,8.17,440.59,185.1,70.39,In-Store,Gift Card,5,0
ORD-00187,2023-07-25,2023-07-26,1,CUST-2943,Consumer,West,Washington,Electronics,Headphones,Sony WH-1000XM5,293.21,4,10,117.28,17.7,1055.56,209.56,217.32,In-Store,Apple Pay,5,0
ORD-00188,2024-08-23,2024-08-25,2,CUST-1082,Corporate,Midwest,Michigan,Clothing,Footwear,New Balance 574,85.74,3,0,0.0,20.59,257.22,48.01,113.19,Mobile App,Debit Card,3,0
ORD-00189,2024-11-29,2024-12-03,4,CUST-2626,Consumer,Southwest,New Mexico,Office Supplies,Desks & Chairs,Autonomous SmartDesk,441.24,1,15,66.19,13.47,375.05,328.02,47.03,Mobile App,Debit Card,4,0
ORD-00190,2024-08-21,2024-08-24,3,CUST-1984,Consumer,Northeast,Massachusetts,Home & Kitchen,Storage,Sterilite Cart,40.73,2,0,0.0,10.52,81.46,26.33,28.8,Mobile App,PayPal,3,0
ORD-00191,2023-02-28,2023-03-06,6,CUST-1910,Corporate,West,Arizona,Sports & Outdoors,Cycling,Garmin Edge 530,299.91,1,0,0.0,13.08,299.91,182.68,117.23,Online,Gift Card,4,0
ORD-00192,2024-12-03,2024-12-06,3,CUST-1365,Corporate,West,Oregon,Office Supplies,Printers,HP LaserJet Pro,290.42,3,20,174.25,0.0,697.01,165.4,200.81,In-Store,Debit Card,5,0
ORD-00193,2023-08-16,2023-08-21,5,CUST-3170,Small Business,Southeast,North Carolina,Sports & Outdoors,Cycling,Bell Helmet,51.75,1,0,0.0,16.66,51.75,33.33,18.42,Online,Gift Card,1,1
ORD-00194,2023-11-02,2023-11-09,7,CUST-1857,Consumer,West,Washington,Clothing,Women's Apparel,Lululemon Tank,70.77,1,10,7.08,19.3,63.69,45.4,18.29,Online,Debit Card,2,0
ORD-00195,2023-06-22,2023-06-24,2,CUST-1073,Small Business,Midwest,Ohio,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,346.61,2,10,69.32,5.74,623.9,257.55,108.8,In-Store,PayPal,5,0
ORD-00196,2024-11-23,2024-11-26,3,CUST-1548,Corporate,West,Washington,Home & Kitchen,Cookware,Lodge Cast Iron Skillet,29.41,1,5,1.47,0.0,27.94,16.56,11.38,In-Store,Gift Card,3,0
ORD-00197,2023-12-17,2023-12-20,3,CUST-3190,Corporate,Southeast,Georgia,Clothing,Accessories,Ray-Ban Aviators,154.09,1,10,15.41,8.37,138.68,107.37,31.31,In-Store,Apple Pay,5,0
ORD-00198,2024-09-30,2024-10-06,6,CUST-2105,Consumer,Northeast,New York,Electronics,Laptops,Dell Inspiron 15,543.4,2,5,54.34,8.05,1032.46,358.35,315.76,In-Store,Apple Pay,3,0
ORD-00199,2024-09-29,2024-10-02,3,CUST-1161,Small Business,Midwest,Ohio,Sports & Outdoors,Fitness Equipment,Resistance Band Set,24.03,2,0,0.0,8.98,48.06,13.73,20.6,Mobile App,PayPal,4,0
ORD-00200,2024-07-15,2024-07-16,1,CUST-2870,Consumer,Southeast,Georgia,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,364.23,1,10,36.42,7.97,327.81,261.17,66.64,Mobile App,Credit Card,5,0
ORD-00201,2023-10-31,2023-11-07,7,CUST-2464,Consumer,Northeast,New York,Electronics,Smartphones,Samsung Galaxy A54,356.18,3,5,53.43,0.0,1015.11,226.25,336.36,Mobile App,Debit Card,3,0
ORD-00202,2024-03-24,2024-03-31,7,CUST-1240,Small Business,Southwest,Oklahoma,Electronics,Tablets,Samsung Galaxy Tab S6,345.25,1,5,17.26,22.0,327.99,208.66,119.33,Online,Debit Card,1,1
ORD-00203,2023-06-13,2023-06-19,6,CUST-2071,Consumer,Northeast,Massachusetts,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,51.39,1,10,5.14,22.59,46.25,34.55,11.7,Mobile App,Apple Pay,1,0
ORD-00204,2024-11-01,2024-11-07,6,CUST-1223,Consumer,West,Arizona,Office Supplies,Organizers,Bankers Box Set,24.59,5,10,12.29,6.89,110.66,16.1,30.16,In-Store,Apple Pay,1,1
ORD-00205,2023-01-12,2023-01-14,2,CUST-1360,Consumer,Midwest,Ohio,Office Supplies,Stationery,Sharpie Marker Set,16.98,3,0,0.0,6.0,50.94,10.16,20.46,In-Store,Debit Card,2,0
ORD-00206,2024-05-25,2024-05-31,6,CUST-2396,Consumer,Southeast,Florida,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,351.71,1,0,0.0,24.25,351.71,251.54,100.17,Online,Debit Card,3,0
ORD-00207,2024-01-08,2024-01-14,6,CUST-1435,Consumer,West,Washington,Sports & Outdoors,Cycling,Garmin Edge 530,306.49,3,10,91.95,6.94,827.52,190.84,255.0,Online,PayPal,3,0
ORD-00208,2023-02-16,2023-02-18,2,CUST-3411,Consumer,Southwest,Nevada,Clothing,Accessories,Ray-Ban Aviators,153.92,1,0,0.0,21.48,153.92,110.89,43.03,In-Store,Apple Pay,1,1
ORD-00209,2023-05-07,2023-05-11,4,CUST-1525,Corporate,West,Colorado,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,50.14,1,5,2.51,21.77,47.63,28.06,19.57,Mobile App,Debit Card,4,0
ORD-00210,2023-04-17,2023-04-20,3,CUST-3098,Consumer,Southeast,Tennessee,Office Supplies,Printers,Epson EcoTank,202.17,4,5,40.43,12.95,768.25,139.19,211.49,Mobile App,Debit Card,2,1
ORD-00211,2023-11-03,2023-11-09,6,CUST-1472,Small Business,Midwest,Michigan,Office Supplies,Paper Products,HP Printer Paper 5-Ream,30.55,1,10,3.06,0.0,27.49,22.43,5.06,In-Store,Gift Card,3,0
ORD-00212,2023-12-27,2024-01-03,7,CUST-1835,Small Business,Midwest,Indiana,Office Supplies,Printers,Brother Inkjet,142.87,3,5,21.43,8.99,407.18,82.73,158.99,Mobile App,PayPal,1,0
ORD-00213,2024-07-08,2024-07-15,7,CUST-2280,Corporate,Northeast,Connecticut,Electronics,Monitors,ASUS ProArt 27,440.41,2,15,132.12,20.68,748.7,291.66,165.38,In-Store,Credit Card,5,0
ORD-00214,2024-07-19,2024-07-24,5,CUST-1765,Corporate,Northeast,Pennsylvania,Clothing,Activewear,Puma Track Pants,51.01,3,20,30.61,15.92,122.42,34.66,18.44,Online,Debit Card,2,0
ORD-00215,2023-06-27,2023-07-01,4,CUST-2233,Consumer,West,California,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,57.96,1,0,0.0,0.0,57.96,41.68,16.28,In-Store,Debit Card,5,0
ORD-00216,2024-05-17,2024-05-22,5,CUST-2202,Consumer,West,Arizona,Home & Kitchen,Furniture,West Elm Desk,338.93,1,0,0.0,13.31,338.93,191.03,147.9,Online,Debit Card,3,0
ORD-00217,2023-08-12,2023-08-17,5,CUST-1464,Consumer,Southwest,Utah,Office Supplies,Stationery,Staedtler Pencil Set,9.5,3,25,7.12,23.08,21.38,6.5,1.88,Mobile App,Credit Card,3,0
ORD-00218,2024-01-31,2024-02-01,1,CUST-1863,Consumer,Northeast,Pennsylvania,Electronics,Monitors,Dell 24-inch FHD,199.73,2,5,19.97,11.4,379.49,121.69,136.11,Mobile App,Gift Card,4,0
ORD-00219,2024-11-17,2024-11-23,6,CUST-2031,Consumer,Northeast,Connecticut,Electronics,Smartphones,Google Pixel 7a,409.64,3,20,245.78,6.43,983.14,260.96,200.26,Online,PayPal,1,0
ORD-00220,2024-07-25,2024-07-26,1,CUST-2465,Corporate,Northeast,New Jersey,Home & Kitchen,Decor,Yankee Candle Set,34.35,1,5,1.72,0.0,32.63,21.57,11.06,In-Store,Gift Card,1,1
ORD-00221,2024-05-29,2024-05-31,2,CUST-2220,Corporate,Northeast,Pennsylvania,Office Supplies,Desks & Chairs,Herman Miller Aeron,1286.35,3,5,192.95,15.66,3666.1,877.48,1033.66,In-Store,Gift Card,3,0
ORD-00222,2024-11-24,2024-11-26,2,CUST-3099,Small Business,Southwest,Oklahoma,Electronics,Monitors,ASUS ProArt 27,433.12,1,0,0.0,6.69,433.12,272.35,160.77,In-Store,PayPal,3,0
ORD-00223,2023-05-26,2023-05-31,5,CUST-1808,Corporate,Northeast,New Jersey,Office Supplies,Printers,HP LaserJet Pro,302.01,1,10,30.2,24.79,271.81,169.39,102.42,In-Store,PayPal,3,0
ORD-00224,2024-08-17,2024-08-22,5,CUST-2295,Corporate,Southeast,North Carolina,Home & Kitchen,Appliances,Dyson V15 Vacuum,657.76,2,0,0.0,14.0,1315.52,480.18,355.16,In-Store,Debit Card,3,0
ORD-00225,2024-03-14,2024-03-18,4,CUST-3484,Corporate,Northeast,Pennsylvania,Clothing,Women's Apparel,North Face Fleece,103.39,2,5,10.34,22.55,196.44,59.64,77.16,Online,Apple Pay,4,0
ORD-00226,2023-03-25,2023-04-01,7,CUST-3210,Consumer,West,Washington,Office Supplies,Paper Products,Post-it Notes Bulk,20.44,2,10,4.09,17.62,36.79,14.89,7.01,In-Store,Gift Card,2,0
ORD-00227,2024-04-28,2024-05-01,3,CUST-1574,Corporate,Midwest,Ohio,Home & Kitchen,Decor,Pottery Barn Throw Pillow,51.78,4,10,20.71,6.8,186.41,29.87,66.93,In-Store,Gift Card,4,0
ORD-00228,2024-04-01,2024-04-03,2,CUST-1190,Consumer,Northeast,Massachusetts,Office Supplies,Paper Products,Moleskine Notebook,14.3,2,20,5.72,10.28,22.88,10.04,2.8,Online,PayPal,4,0
ORD-00229,2023-02-10,2023-02-13,3,CUST-1912,Small Business,Southwest,Oklahoma,Electronics,Monitors,ASUS ProArt 27,419.81,3,15,188.91,18.06,1070.52,276.6,240.72,In-Store,Credit Card,4,0
ORD-00230,2024-06-12,2024-06-14,2,CUST-2352,Consumer,Southeast,North Carolina,Sports & Outdoors,Running,Nathan Hydration Vest,69.57,1,20,13.91,10.61,55.66,41.46,14.2,Online,Credit Card,5,0
ORD-00231,2023-04-27,2023-05-03,6,CUST-2660,Small Business,Southeast,Virginia,Sports & Outdoors,Camping Gear,REI Sleeping Bag,171.39,1,15,25.71,8.21,145.68,95.74,49.94,In-Store,Debit Card,1,0
ORD-00232,2024-09-05,2024-09-12,7,CUST-2403,Corporate,Southwest,Texas,Home & Kitchen,Furniture,IKEA Kallax Shelf,93.3,1,25,23.32,17.01,69.98,54.5,15.48,In-Store,Gift Card,3,0
ORD-00233,2024-04-09,2024-04-14,5,CUST-3176,Consumer,Midwest,Illinois,Clothing,Accessories,Fossil Watch,130.29,1,0,0.0,21.52,130.29,95.36,34.93,Online,Gift Card,3,0
ORD-00234,2024-05-30,2024-06-06,7,CUST-2561,Corporate,West,California,Sports & Outdoors,Camping Gear,REI Sleeping Bag,187.87,2,0,0.0,13.4,375.74,128.82,118.1,Online,Debit Card,5,0
ORD-00235,2023-12-25,2023-12-28,3,CUST-1029,Corporate,West,Arizona,Electronics,Headphones,Sony WH-1000XM5,312.29,1,15,46.84,15.86,265.45,176.99,88.46,Online,Credit Card,4,0
ORD-00236,2024-01-20,2024-01-23,3,CUST-2976,Consumer,Midwest,Michigan,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,341.37,1,10,34.14,12.3,307.23,246.13,61.1,Mobile App,Debit Card,4,0
ORD-00237,2023-07-03,2023-07-05,2,CUST-2386,Corporate,Southeast,Tennessee,Sports & Outdoors,Cycling,Bell Helmet,49.48,2,15,14.84,7.37,84.12,28.58,26.96,Online,Debit Card,4,0
ORD-00238,2024-07-17,2024-07-19,2,CUST-3134,Corporate,Midwest,Illinois,Clothing,Accessories,Coach Wallet,77.15,1,0,0.0,6.27,77.15,56.72,20.43,Online,Apple Pay,5,0
ORD-00239,2023-10-21,2023-10-28,7,CUST-2473,Consumer,West,Arizona,Electronics,Smartphones,Google Pixel 7a,414.01,1,0,0.0,8.88,414.01,304.77,109.24,In-Store,Debit Card,3,0
ORD-00240,2023-09-02,2023-09-03,1,CUST-2132,Corporate,Midwest,Ohio,Electronics,Tablets,Samsung Galaxy Tab S6,332.83,1,5,16.64,6.36,316.19,217.52,98.67,In-Store,Gift Card,5,0
ORD-00241,2023-08-20,2023-08-21,1,CUST-2813,Small Business,Midwest,Ohio,Sports & Outdoors,Running,Nathan Hydration Vest,70.03,1,0,0.0,11.79,70.03,46.34,23.69,Mobile App,Gift Card,5,0
ORD-00242,2024-01-22,2024-01-28,6,CUST-2446,Consumer,Midwest,Ohio,Home & Kitchen,Decor,Wall Art Canvas,57.15,1,10,5.71,0.0,51.44,32.76,18.68,Mobile App,Debit Card,4,0
ORD-00243,2024-06-12,2024-06-14,2,CUST-1991,Consumer,Midwest,Michigan,Clothing,Footwear,Nike Air Max 90,127.94,1,10,12.79,11.27,115.15,84.56,30.59,Mobile App,Debit Card,5,0
ORD-00244,2023-09-29,2023-10-06,7,CUST-3353,Small Business,Northeast,New Jersey,Clothing,Activewear,Puma Track Pants,52.09,1,0,0.0,17.27,52.09,35.69,16.4,Mobile App,Apple Pay,2,0
ORD-00245,2023-10-09,2023-10-12,3,CUST-3122,Corporate,Southeast,Tennessee,Home & Kitchen,Decor,Pottery Barn Throw Pillow,50.12,3,0,0.0,5.64,150.36,31.81,54.93,Online,Debit Card,4,0
ORD-00246,2024-04-16,2024-04-20,4,CUST-2524,Consumer,Southeast,Florida,Electronics,Smartphones,iPhone SE,434.84,2,0,0.0,9.73,869.68,261.75,346.18,Mobile App,Debit Card,4,0
ORD-00247,2024-01-09,2024-01-13,4,CUST-2726,Consumer,West,Oregon,Sports & Outdoors,Camping Gear,REI Sleeping Bag,175.1,1,10,17.51,9.71,157.59,99.8,57.79,Mobile App,Debit Card,4,0
ORD-00248,2024-05-26,2024-06-02,7,CUST-2478,Small Business,Northeast,Massachusetts,Office Supplies,Printers,Brother Inkjet,151.01,1,10,15.1,6.19,135.91,95.09,40.82,Online,Credit Card,3,0
